word_free,word_money,word_winner,word_click,word_urgent,num_exclamation,num_dollar,num_capitals,email_length,has_link,is_spam
0.1166031869068446,0.08140470953216877,0.24862125274557878,0.10702599800807679,0.08428035290621423,0.16280882494747453,0.04227726749242879,0.2406590942262119,101.83654633353206,0.2960660809801552,0
0.15001747775732602,0.20246796091624644,0.0717199152225089,0.22741212630336494,0.22800166348862955,0.09377940747249004,0.12320478990308485,0.06290708322906026,90.57144241809476,0.1936807731175235,0
0.009428755706020276,0.1909231233791341,0.094306794322898,0.15257120734941082,0.2722699421778279,0.07478766874466249,0.12311487691068891,0.2266653415629146,130.36934518773023,0.023093972948637898,0
0.0857274973778118,0.12983006387977877,0.20563316496657044,0.0997368471446136,0.016975696844014686,0.11217631410384407,0.283334574808291,0.19252031918956744,98.52667423426216,0.18968464609129196,0
0.05011257237028496,0.0502857648864953,0.011001428080062891,0.22092060451969214,0.19914135828654153,0.14238926272494415,0.2532511346907591,0.24170104588501595,96.63745945045486,0.2604813841539776,0
0.7054198749222043,0.6085422047984335,1.4383848970835889,0.3358067985657087,1.4587838097196948,0.4237697960120061,1.1698011069069532,0.46669427049325024,90.17239202969554,0.6565316631846312,1
0.20269887066212192,0.11878116785878495,0.2268761374267303,0.1362550988210118,0.12368391834949966,0.2804189746464903,0.07526372996721006,0.03613420199896963,93.60704802193126,0.29079654368525365,0
0.6010807949069967,0.35207661429427306,0.7181735709547864,0.3433437397002581,1.0764841995106487,1.142835790918944,1.192508235094254,0.5421534304267689,26.39149502330887,0.3717881000972506,1
0.04905716177550683,0.11732446099552821,0.2908236967005862,0.07744002981033826,0.19702099936238765,0.09755701926740847,0.2320419377059802,0.03926209821550495,113.74024812092216,0.13613686241509176,0
0.09416264901674115,0.1614068116091709,0.25203242353176,0.29683533928951694,0.2668557933131289,0.11144017878731304,0.05854995516559512,0.14681776122197662,95.8204805252216,0.14777072122598928,0
0.4065265341267827,0.3452967803609201,0.9998341942596553,0.3839691323208274,0.47776070641965973,1.4461279421242845,1.4899348125144782,0.8017239138061327,24.65070328214629,0.9152436841631093,1
0.21994811344103987,0.2986264538776368,0.0862533598151277,0.16146603056054257,0.1599970643578815,0.12169357783417124,0.050748568152726055,0.2932369689551528,75.03587295708554,0.14949990848827116,0
0.17159876348507783,0.24162969878999588,0.2280482789370477,0.0461699714081321,0.04477484092244217,0.080452310323474,0.10832241790231116,0.12253667442254478,118.42090751884867,0.01700412964975062,0
0.2270254517065905,0.1558157578511812,0.061464382245213764,0.26334902344561223,0.26387455648545877,0.2611735275138021,0.07163886341446178,0.13537180325429643,83.72124904062858,0.2316037428929971,0
0.26866885443955163,0.2727525792160757,0.09416342295450819,0.20731674382177853,0.0814899543823109,0.057182949922334934,0.05538973720421076,0.1026322862590782,53.941758512036294,0.2492847513165205,0
0.10237333492731618,0.13325502206350995,0.20267603207023163,0.15266822102096406,0.25843370580639724,0.25981070251372695,0.0029732086473460927,0.23341389194495973,142.46586095822468,0.29665216239109893,0
0.7762143391579166,1.1247396052957535,0.4149050383960292,0.93805792392464,0.9821666425881836,0.9819608338170949,1.6104617335924907,0.40589236672130724,33.232072360108724,0.2317689660577978,1
0.546378439871765,0.385229481179192,0.8854519271976715,0.76173146291865,0.9158639709933826,1.7953697019945296,0.8622992266521323,0.26899933704317197,24.290271229715934,0.5025570796225752,1
0.9592899655105978,1.498340782997262,0.582488698609832,0.7815838970766524,0.7536372746798343,0.4129731150179412,0.4148040358974438,0.5684528060498046,94.57293753709058,0.21805575725875415,1
0.6250719625892873,0.7796634611693132,1.4444443517900498,0.7136881880204169,0.6577804275318668,0.6023427926457139,1.7480872023442902,0.48974528223532127,55.51559682613751,0.5766531354927185,1
0.003646342406944902,0.2909636480122917,0.012947973585172834,0.26734293410942134,0.15831033272588996,0.2978894388357901,0.02213896942061966,0.16615628532039622,100.61398526946444,0.15692935325104465,0
0.6680973287416998,0.8314969176503564,0.3410107068493049,0.4557216498042405,1.2725194962878046,1.50352245577899,1.559793365727809,0.7584935392668188,88.14694470551466,0.2797311376614207,1
0.2321638967190469,0.18057702930453948,0.26775698698645384,0.13301400431375632,0.1821268736156262,0.18939226592759661,0.17750914869189766,0.2107901319256549,62.13719245486197,0.1537091332637372,0
0.9041050827469135,1.3653042112967837,1.4491961697707678,0.8941643678133504,0.3025691032145703,1.0083858662614245,1.709668127848805,0.4930024047987794,95.00207894076664,0.6850535578996256,1
0.29428808694381614,1.449901406679004,0.4092141682590204,0.3848289103576476,0.35589593050384993,1.528181034622392,1.7604779785148668,0.5472568654527843,94.13660034712724,0.6722392574044798,1
0.8572621534086704,0.9653869371854049,0.5157573761940906,0.5742065847660636,1.461687003491614,1.6047779088626961,1.6978601662066115,0.2262603990553921,37.114702624083776,0.7172969069260444,1
0.0815863678194596,0.0653674138880232,0.19855037553419944,0.1901134799296587,0.17803841481141713,0.00487303296283611,0.21863341633519423,0.09705912374564746,89.60544774354668,0.16697352855064598,0
0.08997881924191987,0.14229259946052908,0.05040601565780357,0.1064391868969166,0.11999490548807056,0.017217553106482063,0.17499217445526136,0.26530302839138625,129.25397676213368,0.1793424040204542,0
